 citynumber, cityname, year, statenumber, murder, rape, robbery, assault, burglary, larceny, vehicletheft, policecivilian, policesworn,popcity,popstate,popstate1517,popstate1824,popstate2534,popprison,blackpct,femheadpct,edexppercap,welfarepercap
56,toledo,83,36,36,224,1411,749,8335,18133,2001,53,753,353872,10738,520,1336,1787,18007,18.09,13.81,665.4254,268.5213
56,toledo,84,36,34,215,1095,936,6285,15572,2131,54,747,349349,10739,514,1299,1800,18619,18.32,14.08,685.8784,291.9563
56,toledo,85,36,27,236,970,926,5861,15042,1872,52,758,343677,10736,515,1261,1812,20864,18.55,14.35,732.4542,301.1066
56,toledo,86,36,21,297,1120,1022,5992,16185,2778,56,754,343939,10732,525,1220,1822,22463,18.78,14.62,778.9205,334.7784
56,toledo,87,36,33,360,1299,1075,6964,16736,2889,56,761,344963,10762,518,1189,1828,24240,19.01,14.89,782.8704,343.4213
56,toledo,88,36,37,376,1441,1174,7198,16930,3863,57,749,345926,10800,497,1169,1827,26462,19.24,15.16,792.4817,348.86
56,toledo,89,36,41,392,1583,1273,7431,17124,4836,55,706,342418,10829,466,1154,1814,30538,19.47,15.43,802.4194,349.1935
56,toledo,90,36,37,422,1748,1334,6268,17571,4614,52,671,332943,10862,451.643,1138.533,1789.848,31822,19.7,15.7,837.7964,377.9648
56,toledo,91,36,36,418,1807,1225,5885,17743,4793,47,668,335763,10932,447.345,1129.054,1769.003,35744,19.93,15.97,841.3284,411.8081
56,toledo,92,36,43,368,1515,1232,6116,16060,4129,48,629,338126,11005,452.559,1119.279,1737.673,38378,20.16,16.24,844.8604,445.6514
56,toledo,93,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11061,458.49,1107.767,1698.429,40641,NA,NA,NA,NA
57,tucson,71,3,19,91,383,465,3704,11412,1353,104,384,278000,1896,115,238,236,1401,3.43,10.92,809.8765,88.88889
57,tucson,72,3,12,102,481,412,4324,12499,1409,111,432,275554,2009,124,252,263,1529,3.46,10.84,875.5981,98.08612
57,tucson,73,3,28,84,585,582,4926,13326,1564,144,484,281864,2125,132,270,289,1691,3.49,10.76,869.3694,99.0991
57,tucson,74,3,25,153,754,807,8924,15905,2040,147,496,327407,2224,139,286,312,2101,3.52,10.68,807.3023,81.13591
57,tucson,75,3,23,137,707,943,10798,17091,2000,170,506,340500,2286,141,299,330,2647,3.55,10.6,830.855,78.06692
57,tucson,76,3,24,136,554,750,10116,18028,1831,184,510,340927,2348,143,310,349,2850,3.58,10.52,920.9139,80.84358
57,tucson,77,3,35,116,550,877,10841,17692,1914,179,515,306500,2427,145,323,371,3229,3.61,10.44,925.7426,90.75907
57,tucson,78,3,26,155,584,889,8460,17126,1871,178,538,309200,2518,146,337,391,3450,3.64,10.36,891.1043,79.7546
57,tucson,79,3,14,184,697,1134,7793,19009,1968,191,546,315978,2639,147,354,419,3737,3.67,10.28,944.9036,81.26722
57,tucson,80,3,38,174,655,1717,9392,21976,1995,202,571,331506,2736,147,374,452.3333,4360,3.7,10.2,816.7476,82.52427
57,tucson,81,3,28,163,872,1747,10521,22126,1784,186,571,340985,2810,142,378,480,5199,3.76,10.42,804.1804,96.80968
57,tucson,82,3,31,236,910,1748,9481,21803,1716,182,557,349165,2890,138,382,499,6048,3.82,10.64,775.9454,87.25346
57,tucson,83,3,26,253,766,1731,9568,20954,1665,204,555,361739,2969,136,383,520,6743,3.88,10.86,791.2175,117.5814
57,tucson,84,3,25,282,809,1843,9909,20292,2456,188,577,372146,3067,138,383,544,7646,3.94,11.08,773.3129,156.9954
57,tucson,85,3,32,297,1051,2333,9914,22586,2036,207,647,381473,3184,144,384,569,8273,4,11.3,817.0559,169.3502
57,tucson,86,3,41,251,1042,2310,9577,23510,2109,212,682,397023,3309,151,387,597,9038,4.06,11.52,910.4621,168.2436
57,tucson,87,3,23,281,911,2308,7954,28888,1951,215,723,374546,3438,154,391,619,10558,4.12,11.74,939.3646,188.132
57,tucson,88,3,31,281,768,2447,8230,34878,2064,228,714,383174,3536,153,395,633,11578,4.18,11.96,955.2496,201.1946
57,tucson,89,3,31,286,835,2453,8070,34490,2266,237,736,393319,3622,149,398,637,12726,4.24,12.18,927.4194,223.3871
57,tucson,90,3,30,290,902,2458,7909,34101,2468,246,757,405390,3679,148.5,394.192,634.497,13781,4.3,12.4,930.3749,267.7888
57,tucson,91,3,24,332,889,2651,7493,28281,3469,237,741,414766,3747,149.432,387.097,634.41,14843,4.36,12.62,907.011,257.5646
57,tucson,92,3,42,386,970,2929,6815,28629,4362,248,754,423836,3835,154.463,384.578,633.44,15850,4.42,12.84,883.6472,247.3403
57,tucson,93,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3945,158.002,388.95,636.831,17160,NA,NA,NA,NA
58,tulsa,71,37,33,73,459,838,5113,8226,1994,60,489,331666.7,2618,153,324,314,3729,10.81,11.1,597.5309,256.7901
58,tulsa,72,37,31,118,463,831,5334,8022,1592,68,545,340800,2657,156,328,336,3667,10.92,11,605.2631,277.512
58,tulsa,73,37,25,109,412,1042,6079,9185,1717,66,568,341100,2694,158,337,355,3187,11.03,10.9,603.6036,268.018
58,tulsa,74,37,28,134,458,1099,8512,11596,2065,100,568,343700,2732,159,345,374,2896,11.14,10.8,582.1501,215.0101
58,tulsa,75,37,37,136,581,1012,9068,13143,2316,103,612,347600,2772,160,356,391,3133,11.25,10.7,617.1003,204.461
58,tulsa,76,37,27,131,392,1197,7479,14630,1904,113,673,349516,2823,162,369,411,3736,11.36,10.6,669.5958,214.4112
58,tulsa,77,37,28,172,489,1161,7284,13347,1968,112,639,352674,2866,163,377,427,3609,11.47,10.5,688.1188,211.2211
58,tulsa,78,37,45,193,609,1313,7070,13157,2355,131,650,356000,2913,164,384,442,4186,11.58,10.4,665.6442,214.7239
58,tulsa,79,37,44,196,651,1435,7624,14448,3033,134,677,343258,2970,163,394,460,4250,11.69,10.3,690.0827,232.7824
58,tulsa,80,37,36,251,798,1630,11071,14990,3241,127,667,355766,3043,160.3333,404.6667,481.3333,4796,11.8,10.2,674.7573,219.6602
58,tulsa,81,37,47,247,949,1435,10271,14115,3193,161,672,367234,3096,153,409,503,5281,11.98,10.36,700.7701,226.6227
58,tulsa,82,37,31,228,1050,1395,9564,17134,3444,172,700,376599,3206,148,420,525,6500,12.16,10.52,707.7747,221.7822
58,tulsa,83,37,35,193,968,1208,9058,16442,3583,175,648,391101,3291,147,419,543,7480,12.34,10.68,747.9421,215.8166
58,tulsa,84,37,30,246,904,1439,8712,15919,4359,142,692,385394,3286,147,403,545,7872,12.52,10.84,732.6434,204.3171
58,tulsa,85,37,33,268,796,1805,9078,15530,5142,163,694,374875,3272,149,384,545,8330,12.7,11,739.5695,194.2842
58,tulsa,86,37,40,272,858,2125,9374,16647,6668,142,696,375335,3253,152,364,545,9708,12.88,11.16,797.8054,217.0561
58,tulsa,87,37,35,234,1074,1786,9504,18322,5558,161,678,369961,3211,151,345,536,9639,13.06,11.32,740.2552,228.0816
58,tulsa,88,37,35,260,1008,2159,9648,16280,5909,148,689,373602,3168,144,331,525,10448,13.24,11.48,736.5738,246.483
58,tulsa,89,37,30,290,1416,2595,8963,14337,5967,154,668,366297,3150,137,326,517,11608,13.42,11.64,762.9032,262.9032
58,tulsa,90,37,57,382,1539,2920,8200,14323,7599,178,699,367302,3147,134.582,323.148,507.026,12285,13.6,11.8,776.5876,267.7888
58,tulsa,91,37,42,414,1469,2998,8724,13688,5612,182,735,370735,3168,135.235,324.253,498.822,13340,13.78,11.96,797.048,283.3948
58,tulsa,92,37,33,368,1344,3263,8051,12936,4788,103,753,375053,3206,139.474,328.446,490.999,14821,13.96,12.12,817.5083,299.0008
58,tulsa,93,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3233,141.768,331.87,481.042,16409,NA,NA,NA,NA
59,washingt,71,9,275,615,11222,3972,18818,26882,8732,703,4947,749333.3,751,36,108,116,2600,71.02,24.61,753.0864,333.3333
59,washingt,72,9,245,714,7751,3897,12801,21386,5821,621,4951,748000,744,37,106,122,2500,70.94,24.02,794.2584,33.49282
59,washingt,73,9,268,596,7171,3591,11801,22901,4713,665,4937,746000,734,37,103,125,2331,70.86,23.43,761.2612,601.3513
59,washingt,74,9,277,561,7941,2811,14126,25004,3924,961,4597,723000,721,37,101,127,2072,70.78,22.84,754.5639,569.9797
59,washingt,75,9,235,520,9137,2812,13164,25892,3397,808,4583,716000,710,37,101,127,2302,70.7,22.25,862.4536,613.3829
59,washingt,76,9,188,508,7044,2659,11869,24506,2952,606,4340,702000,696,36,101,127,2283,70.62,21.66,827.768,685.413
59,washingt,77,9,192,402,6655,2594,11590,25646,2742,585,4166,690000,682,35,101,125,2237,70.54,21.07,768.9769,633.6633
59,washingt,78,9,189,447,6333,2546,12497,25744,3194,573,4078,674000,670,33,101,124,2530,70.46,20.48,731.595,642.638
59,washingt,79,9,180,489,6920,2964,13452,28819,3606,549,4034,656000,656,32,100,122,2599,70.38,19.89,753.4435,610.1928
59,washingt,80,9,200,439,8897,3236,16260,31068,3568,486,3652,635233,638,29.33333,96,123.3333,2719,70.3,19.3,729.369,632.2816
59,washingt,81,9,223,414,10399,3432,16832,32845,3765,447,3594,636000,637,29,96,128,2932,69.85,19.32,620.462,602.8603
59,washingt,82,9,194,421,9137,3645,14774,33435,4086,524,3861,631000,634,27,95,131,3351,69.4,19.34,643.7679,579.7197
59,washingt,83,9,183,406,7698,3646,12483,29405,3955,517,3847,623000,632,25,93,133,3465,68.95,19.36,688.1459,604.3435
59,washingt,84,9,175,366,6087,4097,10954,27471,4374,497,3879,623000,633,25,91,135,3718,68.5,19.38,715.2821,664.3009
59,washingt,85,9,147,337,5230,4457,10005,24874,5025,504,3837,626000,635,25,88,137,4604,68.05,19.4,702.2222,721.5222
59,washingt,86,9,194,328,4719,4181,10814,25818,6105,537,3877,626000,638,26,85,139,4787,67.6,19.42,731.676,768.114
59,washingt,87,9,225,245,4462,5084,11241,24965,6297,619,3909,622000,637,25,83,138,5614,67.15,19.44,802.4432,789.7061
59,washingt,88,9,369,165,5689,5690,12295,28582,8633,718,3920,620000,631,24,83,133,6628,66.7,19.46,822.1307,835.7647
59,washingt,89,9,434,186,6541,5775,11778,29113,8291,742,3974,604000,624,21,83,128,6650,66.25,19.48,862.0967,840.3226
59,washingt,90,9,472,303,7365,6779,12035,30326,8109,781,4740,606900,604,18.648,81.767,120.845,6798,65.8,19.5,849.2731,847.7429
59,washingt,91,9,482,214,7265,6704,12403,29119,8132,646,4502,598000,594,16.745,75.631,119.457,7106,65.35,19.52,647.5947,620.3619
59,washingt,92,9,443,215,7456,8566,10719,30618,9117,783,4424,589000,586,15.882,69.818,118.172,7528,64.9,19.54,445.9162,392.981
59,washingt,93,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,579,15.44,64.356,116.403,8908,NA,NA,NA,NA
